temp	sp	pel	data
34.75	M_maximiliani	1840	15/06/2021
34.79	M_maximiliani	1840	15/06/2021
34.9	M_maximiliani	1840	15/06/2021
34.91	M_maximiliani	1840	15/06/2021
34.93	M_maximiliani	1840	15/06/2021
34.99	M_maximiliani	1840	15/06/2021
35.06	M_maximiliani	1840	15/06/2021
35.87	M_maximiliani	1840	15/06/2021
36.18	M_maximiliani	1840	15/06/2021
36.2	M_maximiliani	1840	15/06/2021
36.18	M_maximiliani	1840	15/06/2021
36.13	M_maximiliani	1840	15/06/2021
36.24	M_maximiliani	1840	15/06/2021
36.14	M_maximiliani	1840	15/06/2021
36.17	M_maximiliani	1840	15/06/2021
36.22	M_maximiliani	1840	15/06/2021
36.34	M_maximiliani	1840	15/06/2021
36.21	M_maximiliani	1840	15/06/2021
36.23	M_maximiliani	1840	15/06/2021
36.21	M_maximiliani	1840	15/06/2021
36.21	M_maximiliani	1840	15/06/2021
36.12	M_maximiliani	1840	15/06/2021
36.2	M_maximiliani	1840	15/06/2021
36.14	M_maximiliani	1840	15/06/2021
36.15	M_maximiliani	1840	15/06/2021
36.1	M_maximiliani	1840	15/06/2021
36.32	M_maximiliani	1840	15/06/2021
36.29	M_maximiliani	1840	15/06/2021
36.19	M_maximiliani	1840	15/06/2021
36.27	M_maximiliani	1840	15/06/2021
36.29	M_maximiliani	1840	15/06/2021
36.22	M_maximiliani	1840	15/06/2021
36.33	M_maximiliani	1840	15/06/2021
36.14	M_maximiliani	1840	15/06/2021
36.12	M_maximiliani	1840	15/06/2021
36.08	M_maximiliani	1840	15/06/2021
36.16	M_maximiliani	1840	15/06/2021
36.14	M_maximiliani	1840	15/06/2021
36.08	M_maximiliani	1840	15/06/2021
36.12	M_maximiliani	1840	15/06/2021
36.03	M_maximiliani	1840	15/06/2021
36.01	M_maximiliani	1840	15/06/2021
35.84	M_maximiliani	1840	15/06/2021
35.75	M_maximiliani	1840	15/06/2021
36.29	M_maximiliani	1840	15/06/2021
37.03	M_maximiliani	1840	15/06/2021
38.12	M_maximiliani	1840	15/06/2021
39.48	M_maximiliani	1840	15/06/2021
40.65	M_maximiliani	1840	15/06/2021
41.03	M_maximiliani	1840	15/06/2021
40.65	M_maximiliani	1840	15/06/2021
40.28	M_maximiliani	1840	15/06/2021
40.88	M_maximiliani	1840	15/06/2021
41.81	M_maximiliani	1840	15/06/2021
41.57	M_maximiliani	1840	15/06/2021
41.32	M_maximiliani	1840	15/06/2021
31.75	M_maximiliani	1840	15/06/2021
35.57	M_maximiliani	1823	15/06/2021
35.62	M_maximiliani	1823	15/06/2021
35.82	M_maximiliani	1823	15/06/2021
35.78	M_maximiliani	1823	15/06/2021
35.83	M_maximiliani	1823	15/06/2021
35.94	M_maximiliani	1823	15/06/2021
35.97	M_maximiliani	1823	15/06/2021
36.02	M_maximiliani	1823	15/06/2021
36.08	M_maximiliani	1823	15/06/2021
36.39	M_maximiliani	1823	15/06/2021
36.49	M_maximiliani	1823	15/06/2021
36.44	M_maximiliani	1823	15/06/2021
36.44	M_maximiliani	1823	15/06/2021
36.52	M_maximiliani	1823	15/06/2021
36.6	M_maximiliani	1823	15/06/2021
36.63	M_maximiliani	1823	15/06/2021
36.89	M_maximiliani	1823	15/06/2021
37.01	M_maximiliani	1823	15/06/2021
36.69	M_maximiliani	1823	15/06/2021
36.68	M_maximiliani	1823	15/06/2021
36.56	M_maximiliani	1823	15/06/2021
37.06	M_maximiliani	1823	15/06/2021
36.7	M_maximiliani	1823	15/06/2021
36.83	M_maximiliani	1823	15/06/2021
36.85	M_maximiliani	1823	15/06/2021
36.68	M_maximiliani	1823	15/06/2021
36.63	M_maximiliani	1823	15/06/2021
36.77	M_maximiliani	1823	15/06/2021
36.81	M_maximiliani	1823	15/06/2021
36.93	M_maximiliani	1823	15/06/2021
36.82	M_maximiliani	1823	15/06/2021
36.8	M_maximiliani	1823	15/06/2021
36.88	M_maximiliani	1823	15/06/2021
36.82	M_maximiliani	1823	15/06/2021
36.94	M_maximiliani	1823	15/06/2021
36.96	M_maximiliani	1823	15/06/2021
37.03	M_maximiliani	1823	15/06/2021
37.13	M_maximiliani	1823	15/06/2021
37.03	M_maximiliani	1823	15/06/2021
37.14	M_maximiliani	1823	15/06/2021
37.7	M_maximiliani	1823	15/06/2021
37.24	M_maximiliani	1823	15/06/2021
37.45	M_maximiliani	1823	15/06/2021
37.31	M_maximiliani	1823	15/06/2021
37.55	M_maximiliani	1823	15/06/2021
37.41	M_maximiliani	1823	15/06/2021
37.44	M_maximiliani	1823	15/06/2021
37.26	M_maximiliani	1823	15/06/2021
37.74	M_maximiliani	1823	15/06/2021
37.55	M_maximiliani	1823	15/06/2021
37.68	M_maximiliani	1823	15/06/2021
37.8	M_maximiliani	1823	15/06/2021
37.71	M_maximiliani	1823	15/06/2021
37.71	M_maximiliani	1823	15/06/2021
37.9	M_maximiliani	1823	15/06/2021
37.73	M_maximiliani	1823	15/06/2021
37.86	M_maximiliani	1823	15/06/2021
37.79	M_maximiliani	1823	15/06/2021
35.91	A_ameiva	1825	15/06/2021
35.96	A_ameiva	1825	15/06/2021
35.96	A_ameiva	1825	15/06/2021
35.56	A_ameiva	1825	15/06/2021
35.92	A_ameiva	1825	15/06/2021
36.03	A_ameiva	1825	15/06/2021
36.23	A_ameiva	1825	15/06/2021
36.1	A_ameiva	1825	15/06/2021
36.39	A_ameiva	1825	15/06/2021
36.44	A_ameiva	1825	15/06/2021
36.58	A_ameiva	1825	15/06/2021
36.58	A_ameiva	1825	15/06/2021
36.56	A_ameiva	1825	15/06/2021
36.65	A_ameiva	1825	15/06/2021
36.7	A_ameiva	1825	15/06/2021
36.72	A_ameiva	1825	15/06/2021
36.78	A_ameiva	1825	15/06/2021
36.85	A_ameiva	1825	15/06/2021
36.77	A_ameiva	1825	15/06/2021
36.79	A_ameiva	1825	15/06/2021
36.81	A_ameiva	1825	15/06/2021
36.89	A_ameiva	1825	15/06/2021
36.78	A_ameiva	1825	15/06/2021
36.5	A_ameiva	1825	15/06/2021
37.12	A_ameiva	1825	15/06/2021
36.92	A_ameiva	1825	15/06/2021
36.79	A_ameiva	1825	15/06/2021
36.87	A_ameiva	1825	15/06/2021
36.5	A_ameiva	1825	15/06/2021
40.38	A_ameiva	1825	15/06/2021
36.96	A_ameiva	1825	15/06/2021
36.9	A_ameiva	1825	15/06/2021
37.01	A_ameiva	1825	15/06/2021
37.02	A_ameiva	1825	15/06/2021
35.86	A_ameiva	1825	15/06/2021
37.69	A_ameiva	1825	15/06/2021
37.24	A_ameiva	1825	15/06/2021
37.25	A_ameiva	1825	15/06/2021
36.92	A_ameiva	1825	15/06/2021
36.23	A_ameiva	1825	15/06/2021
37.33	A_ameiva	1825	15/06/2021
36.96	A_ameiva	1825	15/06/2021
37.04	A_ameiva	1825	15/06/2021
37.29	A_ameiva	1825	15/06/2021
37.17	A_ameiva	1825	15/06/2021
37.94	A_ameiva	1825	15/06/2021
37.6	A_ameiva	1825	15/06/2021
37.52	A_ameiva	1825	15/06/2021
37.58	A_ameiva	1825	15/06/2021
37.87	A_ameiva	1825	15/06/2021
35.46	A_ameiva	1825	15/06/2021
34.81	A_ameiva	1825	15/06/2021
39.13	A_ameiva	1825	15/06/2021
37.92	A_ameiva	1825	15/06/2021
37.77	A_ameiva	1825	15/06/2021
37.84	A_ameiva	1825	15/06/2021
37.87	A_ameiva	1825	15/06/2021
37.76	A_ameiva	1825	15/06/2021
31.7	A_ocellifera	1827	16/06/2021
32.91	A_ocellifera	1827	16/06/2021
32.18	A_ocellifera	1827	16/06/2021
32.85	A_ocellifera	1827	16/06/2021
33.02	A_ocellifera	1827	16/06/2021
33.26	A_ocellifera	1827	16/06/2021
33.41	A_ocellifera	1827	16/06/2021
33.55	A_ocellifera	1827	16/06/2021
33.52	A_ocellifera	1827	16/06/2021
33.9	A_ocellifera	1827	16/06/2021
33.92	A_ocellifera	1827	16/06/2021
34.02	A_ocellifera	1827	16/06/2021
34.16	A_ocellifera	1827	16/06/2021
34.39	A_ocellifera	1827	16/06/2021
34.36	A_ocellifera	1827	16/06/2021
34.38	A_ocellifera	1827	16/06/2021
34.13	A_ocellifera	1827	16/06/2021
34.15	A_ocellifera	1827	16/06/2021
34.95	A_ocellifera	1827	16/06/2021
34.14	A_ocellifera	1827	16/06/2021
34.93	A_ocellifera	1827	16/06/2021
35.07	A_ocellifera	1827	16/06/2021
36.57	A_ocellifera	1827	16/06/2021
34.3	A_ocellifera	1827	16/06/2021
35.11	A_ocellifera	1827	16/06/2021
35.24	A_ocellifera	1827	16/06/2021
35.28	A_ocellifera	1827	16/06/2021
35.36	A_ocellifera	1827	16/06/2021
35.79	A_ocellifera	1827	16/06/2021
35.58	A_ocellifera	1827	16/06/2021
35.59	A_ocellifera	1827	16/06/2021
35.72	A_ocellifera	1827	16/06/2021
35.61	A_ocellifera	1827	16/06/2021
36.49	A_ocellifera	1827	16/06/2021
35.92	A_ocellifera	1827	16/06/2021
35.99	A_ocellifera	1827	16/06/2021
35.76	A_ocellifera	1827	16/06/2021
37.32	A_ocellifera	1827	16/06/2021
35.69	A_ocellifera	1827	16/06/2021
36.35	A_ocellifera	1827	16/06/2021
36.06	A_ocellifera	1827	16/06/2021
35.86	A_ocellifera	1827	16/06/2021
35.98	A_ocellifera	1827	16/06/2021
36.32	A_ocellifera	1827	16/06/2021
35.77	A_ocellifera	1827	16/06/2021
36.52	A_ocellifera	1827	16/06/2021
35.96	A_ocellifera	1827	16/06/2021
36.07	A_ocellifera	1827	16/06/2021
36.07	A_ocellifera	1827	16/06/2021
36.39	A_ocellifera	1827	16/06/2021
36.16	A_ocellifera	1827	16/06/2021
37.23	A_ocellifera	1827	16/06/2021
35.48	A_ocellifera	1827	16/06/2021
36.34	A_ocellifera	1827	16/06/2021
36.86	A_ocellifera	1827	16/06/2021
38.46	A_ocellifera	1827	16/06/2021
36.4	A_ocellifera	1827	16/06/2021
36.62	A_ocellifera	1827	16/06/2021
37.06	A_ocellifera	1827	16/06/2021
37.52	A_ocellifera	1827	16/06/2021
41.74	A_ocellifera	1745	16/06/2021
41.76	A_ocellifera	1745	16/06/2021
41.75	A_ocellifera	1745	16/06/2021
41.09	A_ocellifera	1745	16/06/2021
40.89	A_ocellifera	1745	16/06/2021
40.79	A_ocellifera	1745	16/06/2021
40.98	A_ocellifera	1745	16/06/2021
41.63	A_ocellifera	1745	16/06/2021
40.92	A_ocellifera	1745	16/06/2021
39.59	A_ocellifera	1745	16/06/2021
39.37	A_ocellifera	1745	16/06/2021
39.93	A_ocellifera	1745	16/06/2021
40.52	A_ocellifera	1745	16/06/2021
40.76	A_ocellifera	1745	16/06/2021
40.8	A_ocellifera	1745	16/06/2021
40.88	A_ocellifera	1745	16/06/2021
40.38	A_ocellifera	1745	16/06/2021
40.3	A_ocellifera	1745	16/06/2021
41.26	A_ocellifera	1745	16/06/2021
41.8	A_ocellifera	1745	16/06/2021
42.22	A_ocellifera	1745	16/06/2021
42.3	A_ocellifera	1745	16/06/2021
42.7	A_ocellifera	1745	16/06/2021
43.29	A_ocellifera	1745	16/06/2021
44.07	A_ocellifera	1745	16/06/2021
41.57	A_ocellifera	1745	16/06/2021
32.93	A_ocellifera	1745	16/06/2021
39.21	A_ocellifera	1745	16/06/2021
38.56	A_ocellifera	1745	16/06/2021
37.61	A_ocellifera	1745	16/06/2021
38.47	A_ocellifera	1745	16/06/2021
39.57	A_ocellifera	1745	16/06/2021
40.66	A_ocellifera	1745	16/06/2021
41.66	A_ocellifera	1745	16/06/2021
42.6	A_ocellifera	1745	16/06/2021
43.45	A_ocellifera	1745	16/06/2021
44.05	A_ocellifera	1745	16/06/2021
43.83	A_ocellifera	1745	16/06/2021
44.12	A_ocellifera	1745	16/06/2021
44.35	A_ocellifera	1745	16/06/2021
44.36	A_ocellifera	1745	16/06/2021
43.7	A_ocellifera	1745	16/06/2021
43.92	A_ocellifera	1745	16/06/2021
43.92	A_ocellifera	1745	16/06/2021
43.18	A_ocellifera	1745	16/06/2021
43.21	A_ocellifera	1745	16/06/2021
43.23	A_ocellifera	1745	16/06/2021
43.1	A_ocellifera	1745	16/06/2021
42.44	A_ocellifera	1745	16/06/2021
43.35	A_ocellifera	1745	16/06/2021
43.43	A_ocellifera	1745	16/06/2021
44.34	A_ocellifera	1745	16/06/2021
39.81	A_ocellifera	1745	16/06/2021
36.33	A_ocellifera	1745	16/06/2021
36.15	A_ocellifera	1745	16/06/2021
36.4	A_ocellifera	1745	16/06/2021
36.6	A_ocellifera	1745	16/06/2021
36.6	A_ocellifera	1745	16/06/2021
37.04	A_ocellifera	1745	16/06/2021
35.11	A_ocellifera	1745	16/06/2021
36.14	A_ocellifera	PEL01422	16/06/2021
34.71	A_ocellifera	PEL01422	16/06/2021
34.62	A_ocellifera	PEL01422	16/06/2021
36.14	A_ocellifera	PEL01422	16/06/2021
35.66	A_ocellifera	PEL01422	16/06/2021
34.75	A_ocellifera	PEL01422	16/06/2021
34.87	A_ocellifera	PEL01422	16/06/2021
35.42	A_ocellifera	PEL01422	16/06/2021
36.72	A_ocellifera	PEL01422	16/06/2021
37.65	A_ocellifera	PEL01422	16/06/2021
37.2	A_ocellifera	PEL01422	16/06/2021
35.51	A_ocellifera	PEL01422	16/06/2021
36.62	A_ocellifera	PEL01422	16/06/2021
36.44	A_ocellifera	PEL01422	16/06/2021
37.89	A_ocellifera	PEL01422	16/06/2021
35.94	A_ocellifera	PEL01422	16/06/2021
36.89	A_ocellifera	PEL01422	16/06/2021
36.66	A_ocellifera	PEL01422	16/06/2021
36.6	A_ocellifera	PEL01422	16/06/2021
37.14	A_ocellifera	PEL01422	16/06/2021
37.01	A_ocellifera	PEL01422	16/06/2021
35.23	A_ocellifera	PEL01422	16/06/2021
36.71	A_ocellifera	PEL01422	16/06/2021
37.76	A_ocellifera	PEL01422	16/06/2021
37.08	A_ocellifera	PEL01422	16/06/2021
37.96	A_ocellifera	PEL01422	16/06/2021
35.45	A_ocellifera	PEL01422	16/06/2021
42.36	A_ocellifera	PEL01422	16/06/2021
36.68	A_ocellifera	PEL01422	16/06/2021
35.55	A_ocellifera	PEL01422	16/06/2021
35.29	A_ocellifera	PEL01422	16/06/2021
40.64	A_ocellifera	PEL01422	16/06/2021
36.61	A_ocellifera	PEL01422	16/06/2021
40.4	A_ocellifera	PEL01422	16/06/2021
35.49	A_ocellifera	PEL01422	16/06/2021
35.53	A_ocellifera	PEL01422	16/06/2021
38.98	A_ocellifera	PEL01422	16/06/2021
38.19	A_ocellifera	PEL01422	16/06/2021
37.8	A_ocellifera	PEL01422	16/06/2021
37.38	A_ocellifera	PEL01422	16/06/2021
36.52	A_ocellifera	PEL01422	16/06/2021
35.83	A_ocellifera	PEL01422	16/06/2021
36.06	A_ocellifera	PEL01422	16/06/2021
36.61	A_ocellifera	PEL01422	16/06/2021
36.01	A_ocellifera	PEL01422	16/06/2021
35.87	A_ocellifera	PEL01422	16/06/2021
36.51	A_ocellifera	PEL01422	16/06/2021
36.77	A_ocellifera	PEL01422	16/06/2021
37.32	A_ocellifera	PEL01422	16/06/2021
37.36	A_ocellifera	PEL01422	16/06/2021
35.79	A_ocellifera	PEL01422	16/06/2021
35.76	A_ocellifera	PEL01422	16/06/2021
36.82	A_ocellifera	PEL01422	16/06/2021
40.45	A_ocellifera	PEL01422	16/06/2021
36.25	A_ocellifera	PEL01422	16/06/2021
36.13	A_ocellifera	PEL01422	16/06/2021
36.86	A_ocellifera	PEL01422	16/06/2021
36.33	A_ocellifera	PEL01422	16/06/2021
36.58	A_ocellifera	PEL01422	16/06/2021
36.33	A_ocellifera	PEL01422	16/06/2021
31.75	T_oreadicus	PEL01801	17/06/2021
32.16	T_oreadicus	PEL01801	17/06/2021
31.99	T_oreadicus	PEL01801	17/06/2021
32.43	T_oreadicus	PEL01801	17/06/2021
33.29	T_oreadicus	PEL01801	17/06/2021
34.12	T_oreadicus	PEL01801	17/06/2021
36.07	T_oreadicus	PEL01801	17/06/2021
35.52	T_oreadicus	PEL01801	17/06/2021
34.75	T_oreadicus	PEL01801	17/06/2021
34.82	T_oreadicus	PEL01801	17/06/2021
34.93	T_oreadicus	PEL01801	17/06/2021
35.26	T_oreadicus	PEL01801	17/06/2021
35.33	T_oreadicus	PEL01801	17/06/2021
35.64	T_oreadicus	PEL01801	17/06/2021
35.5	T_oreadicus	PEL01801	17/06/2021
35.81	T_oreadicus	PEL01801	17/06/2021
36.1	T_oreadicus	PEL01801	17/06/2021
35.61	T_oreadicus	PEL01801	17/06/2021
36.1	T_oreadicus	PEL01801	17/06/2021
36.2	T_oreadicus	PEL01801	17/06/2021
38.29	T_oreadicus	PEL01801	17/06/2021
37.87	T_oreadicus	PEL01801	17/06/2021
36.43	T_oreadicus	PEL01801	17/06/2021
36.48	T_oreadicus	PEL01801	17/06/2021
36.78	T_oreadicus	PEL01801	17/06/2021
36.82	T_oreadicus	PEL01801	17/06/2021
36.88	T_oreadicus	PEL01801	17/06/2021
37.03	T_oreadicus	PEL01801	17/06/2021
37.42	T_oreadicus	PEL01801	17/06/2021
37.03	T_oreadicus	PEL01801	17/06/2021
37.07	T_oreadicus	PEL01801	17/06/2021
37.1	T_oreadicus	PEL01801	17/06/2021
37.24	T_oreadicus	PEL01801	17/06/2021
37.15	T_oreadicus	PEL01801	17/06/2021
37.4	T_oreadicus	PEL01801	17/06/2021
37.39	T_oreadicus	PEL01801	17/06/2021
38.32	T_oreadicus	PEL01801	17/06/2021
37.23	T_oreadicus	PEL01801	17/06/2021
37.1	T_oreadicus	PEL01801	17/06/2021
37.31	T_oreadicus	PEL01801	17/06/2021
37.2	T_oreadicus	PEL01801	17/06/2021
37.32	T_oreadicus	PEL01801	17/06/2021
37.17	T_oreadicus	PEL01801	17/06/2021
37.33	T_oreadicus	PEL01801	17/06/2021
37.2	T_oreadicus	PEL01801	17/06/2021
37.1	T_oreadicus	PEL01801	17/06/2021
37.17	T_oreadicus	PEL01801	17/06/2021
37.2	T_oreadicus	PEL01801	17/06/2021
37.18	T_oreadicus	PEL01801	17/06/2021
37.21	T_oreadicus	PEL01801	17/06/2021
36.86	T_oreadicus	PEL01801	17/06/2021
37.44	T_oreadicus	PEL01801	17/06/2021
37.28	T_oreadicus	PEL01801	17/06/2021
37.37	T_oreadicus	PEL01801	17/06/2021
37.55	T_oreadicus	PEL01801	17/06/2021
37.26	T_oreadicus	PEL01801	17/06/2021
37.35	T_oreadicus	PEL01801	17/06/2021
37.4	T_oreadicus	PEL01801	17/06/2021
37.39	T_oreadicus	PEL01801	17/06/2021
37.3	T_oreadicus	PEL01801	17/06/2021
35.04	C_modesta	PEL01846	18/06/2021
35	C_modesta	PEL01846	18/06/2021
35.08	C_modesta	PEL01846	18/06/2021
35.14	C_modesta	PEL01846	18/06/2021
35.21	C_modesta	PEL01846	18/06/2021
35.23	C_modesta	PEL01846	18/06/2021
35.29	C_modesta	PEL01846	18/06/2021
35.28	C_modesta	PEL01846	18/06/2021
35.35	C_modesta	PEL01846	18/06/2021
35.32	C_modesta	PEL01846	18/06/2021
35.36	C_modesta	PEL01846	18/06/2021
35.41	C_modesta	PEL01846	18/06/2021
35.43	C_modesta	PEL01846	18/06/2021
35.38	C_modesta	PEL01846	18/06/2021
35.42	C_modesta	PEL01846	18/06/2021
35.47	C_modesta	PEL01846	18/06/2021
35.54	C_modesta	PEL01846	18/06/2021
35.58	C_modesta	PEL01846	18/06/2021
35.67	C_modesta	PEL01846	18/06/2021
35.6	C_modesta	PEL01846	18/06/2021
35.65	C_modesta	PEL01846	18/06/2021
35.65	C_modesta	PEL01846	18/06/2021
35.71	C_modesta	PEL01846	18/06/2021
35.68	C_modesta	PEL01846	18/06/2021
35.73	C_modesta	PEL01846	18/06/2021
35.72	C_modesta	PEL01846	18/06/2021
35.64	C_modesta	PEL01846	18/06/2021
35.72	C_modesta	PEL01846	18/06/2021
35.69	C_modesta	PEL01846	18/06/2021
35.75	C_modesta	PEL01846	18/06/2021
35.79	C_modesta	PEL01846	18/06/2021
35.88	C_modesta	PEL01846	18/06/2021
35.89	C_modesta	PEL01846	18/06/2021
35.91	C_modesta	PEL01846	18/06/2021
35.89	C_modesta	PEL01846	18/06/2021
35.96	C_modesta	PEL01846	18/06/2021
35.89	C_modesta	PEL01846	18/06/2021
35.89	C_modesta	PEL01846	18/06/2021
36.06	C_modesta	PEL01846	18/06/2021
36.07	C_modesta	PEL01846	18/06/2021
36.02	C_modesta	PEL01846	18/06/2021
36.04	C_modesta	PEL01846	18/06/2021
36.01	C_modesta	PEL01846	18/06/2021
36.07	C_modesta	PEL01846	18/06/2021
36.13	C_modesta	PEL01846	18/06/2021
36.14	C_modesta	PEL01846	18/06/2021
36.07	C_modesta	PEL01846	18/06/2021
36.09	C_modesta	PEL01846	18/06/2021
36.18	C_modesta	PEL01846	18/06/2021
35.99	C_modesta	PEL01846	18/06/2021
35.91	C_modesta	PEL01846	18/06/2021
35.74	C_modesta	PEL01846	18/06/2021
35.74	C_modesta	PEL01846	18/06/2021
35.53	C_modesta	PEL01846	18/06/2021
35.4	C_modesta	PEL01846	18/06/2021
35.32	C_modesta	PEL01846	18/06/2021
35.29	C_modesta	PEL01846	18/06/2021
35.07	A_ocellifera	PEL01845	18/06/2021
34.47	A_ocellifera	PEL01845	18/06/2021
35.01	A_ocellifera	PEL01845	18/06/2021
35.2	A_ocellifera	PEL01845	18/06/2021
34.78	A_ocellifera	PEL01845	18/06/2021
34.99	A_ocellifera	PEL01845	18/06/2021
35.27	A_ocellifera	PEL01845	18/06/2021
35.64	A_ocellifera	PEL01845	18/06/2021
35.47	A_ocellifera	PEL01845	18/06/2021
35.18	A_ocellifera	PEL01845	18/06/2021
34.71	A_ocellifera	PEL01845	18/06/2021
34.97	A_ocellifera	PEL01845	18/06/2021
35.46	A_ocellifera	PEL01845	18/06/2021
34.85	A_ocellifera	PEL01845	18/06/2021
35.77	A_ocellifera	PEL01845	18/06/2021
35.6	A_ocellifera	PEL01845	18/06/2021
35.67	A_ocellifera	PEL01845	18/06/2021
37.32	A_ocellifera	PEL01845	18/06/2021
35.45	A_ocellifera	PEL01845	18/06/2021
35.37	A_ocellifera	PEL01845	18/06/2021
35.19	A_ocellifera	PEL01845	18/06/2021
35.36	A_ocellifera	PEL01845	18/06/2021
35.37	A_ocellifera	PEL01845	18/06/2021
35.93	A_ocellifera	PEL01845	18/06/2021
35.92	A_ocellifera	PEL01845	18/06/2021
35.73	A_ocellifera	PEL01845	18/06/2021
35.04	A_ocellifera	PEL01845	18/06/2021
35.01	A_ocellifera	PEL01845	18/06/2021
35.67	A_ocellifera	PEL01845	18/06/2021
36.52	A_ocellifera	PEL01845	18/06/2021
38.85	A_ocellifera	PEL01845	18/06/2021
35.82	A_ocellifera	PEL01845	18/06/2021
35.85	A_ocellifera	PEL01845	18/06/2021
35.87	A_ocellifera	PEL01845	18/06/2021
36.01	A_ocellifera	PEL01845	18/06/2021
36.01	A_ocellifera	PEL01845	18/06/2021
35.95	A_ocellifera	PEL01845	18/06/2021
35.84	A_ocellifera	PEL01845	18/06/2021
35.85	A_ocellifera	PEL01845	18/06/2021
34.92	A_ocellifera	PEL01845	18/06/2021
36.22	A_ocellifera	PEL01845	18/06/2021
35.8	A_ocellifera	PEL01845	18/06/2021
36.2	A_ocellifera	PEL01845	18/06/2021
36.01	A_ocellifera	PEL01845	18/06/2021
35.86	A_ocellifera	PEL01845	18/06/2021
35.87	A_ocellifera	PEL01845	18/06/2021
36.77	A_ocellifera	PEL01845	18/06/2021
36.54	A_ocellifera	PEL01845	18/06/2021
36.1	A_ocellifera	PEL01845	18/06/2021
35.84	A_ocellifera	PEL01845	18/06/2021
36.76	A_ocellifera	PEL01845	18/06/2021
35.33	A_ocellifera	PEL01845	18/06/2021
35.85	A_ocellifera	PEL01845	18/06/2021
35.74	A_ocellifera	PEL01845	18/06/2021
35.08	A_ocellifera	PEL01845	18/06/2021
35.77	A_ocellifera	PEL01845	18/06/2021
35.88	A_ocellifera	PEL01845	18/06/2021
35.48	M_maximiliani	PEL01868	21/07/2021
35.45	M_maximiliani	PEL01868	21/07/2021
35.48	M_maximiliani	PEL01868	21/07/2021
36.16	M_maximiliani	PEL01868	21/07/2021
35.24	M_maximiliani	PEL01868	21/07/2021
35.36	M_maximiliani	PEL01868	21/07/2021
35.48	M_maximiliani	PEL01868	21/07/2021
35.67	M_maximiliani	PEL01868	21/07/2021
35.69	M_maximiliani	PEL01868	21/07/2021
35.5	M_maximiliani	PEL01868	21/07/2021
35.91	M_maximiliani	PEL01868	21/07/2021
35.55	M_maximiliani	PEL01868	21/07/2021
35.66	M_maximiliani	PEL01868	21/07/2021
35.83	M_maximiliani	PEL01868	21/07/2021
35.72	M_maximiliani	PEL01868	21/07/2021
35.44	M_maximiliani	PEL01868	21/07/2021
36.06	M_maximiliani	PEL01868	21/07/2021
35.7	M_maximiliani	PEL01868	21/07/2021
35.72	M_maximiliani	PEL01868	21/07/2021
35.76	M_maximiliani	PEL01868	21/07/2021
35.72	M_maximiliani	PEL01868	21/07/2021
35.71	M_maximiliani	PEL01868	21/07/2021
35.66	M_maximiliani	PEL01868	21/07/2021
35.64	M_maximiliani	PEL01868	21/07/2021
35.67	M_maximiliani	PEL01868	21/07/2021
35.6	M_maximiliani	PEL01868	21/07/2021
35.73	M_maximiliani	PEL01868	21/07/2021
35.67	M_maximiliani	PEL01868	21/07/2021
35.46	M_maximiliani	PEL01868	21/07/2021
36.47	M_maximiliani	PEL01868	21/07/2021
35.65	M_maximiliani	PEL01868	21/07/2021
35.6	M_maximiliani	PEL01868	21/07/2021
35.57	M_maximiliani	PEL01868	21/07/2021
35.51	M_maximiliani	PEL01868	21/07/2021
35.53	M_maximiliani	PEL01868	21/07/2021
35.52	M_maximiliani	PEL01868	21/07/2021
35.54	M_maximiliani	PEL01868	21/07/2021
35.44	M_maximiliani	PEL01868	21/07/2021
36.05	M_maximiliani	PEL01868	21/07/2021
35.47	M_maximiliani	PEL01868	21/07/2021
35.43	M_maximiliani	PEL01868	21/07/2021
35.8	M_maximiliani	PEL01868	21/07/2021
35.32	M_maximiliani	PEL01868	21/07/2021
35.3	M_maximiliani	PEL01868	21/07/2021
35.36	M_maximiliani	PEL01868	21/07/2021
35.39	M_maximiliani	PEL01868	21/07/2021
35.43	M_maximiliani	PEL01868	21/07/2021
35.52	M_maximiliani	PEL01868	21/07/2021
35.55	M_maximiliani	PEL01868	21/07/2021
35.39	M_maximiliani	PEL01868	21/07/2021
35.37	M_maximiliani	PEL01868	21/07/2021
35.45	M_maximiliani	PEL01868	21/07/2021
35.49	M_maximiliani	PEL01868	21/07/2021
35.49	M_maximiliani	PEL01868	21/07/2021
35.55	M_maximiliani	PEL01868	21/07/2021
35.45	M_maximiliani	PEL01868	21/07/2021
35.57	M_maximiliani	PEL01868	21/07/2021
35.61	M_maximiliani	PEL01868	21/07/2021
35.6	M_maximiliani	PEL01868	21/07/2021
35.57	M_maximiliani	PEL01868	21/07/2021
29.89	M_maximiliani	PEL01867	21/07/2021
30.18	M_maximiliani	PEL01867	21/07/2021
30.43	M_maximiliani	PEL01867	21/07/2021
30.61	M_maximiliani	PEL01867	21/07/2021
30.79	M_maximiliani	PEL01867	21/07/2021
30.98	M_maximiliani	PEL01867	21/07/2021
31.16	M_maximiliani	PEL01867	21/07/2021
31.31	M_maximiliani	PEL01867	21/07/2021
31.44	M_maximiliani	PEL01867	21/07/2021
31.58	M_maximiliani	PEL01867	21/07/2021
31.75	M_maximiliani	PEL01867	21/07/2021
31.88	M_maximiliani	PEL01867	21/07/2021
32.01	M_maximiliani	PEL01867	21/07/2021
32.05	M_maximiliani	PEL01867	21/07/2021
