species	run	temp	PEL	veloc	acel	sex	SVL	TL	TB
T_oreadicus	1	17.6	1507	1.31E-01	4.34E+00	M	74	123	123
T_oreadicus	1	17.6	1507	5.14E-01	3.41E+00	M	74	123	123
T_oreadicus	1	17.6	1507	6.24E-01	4.33E+00	M	74	123	123
T_oreadicus	1	17.6	1507	6.04E-01	5.92E+00	M	74	123	123
T_oreadicus	1	17.6	1507	4.48E-01	3.70E+00	M	74	123	123
T_oreadicus	1	17.6	1507	1.53E-01	3.37E+00	M	74	123	123
T_oreadicus	1	17.6	1507	0.00E+00	6.54E-01	M	74	123	123
T_oreadicus	1	17.6	1507	2.15E-01	1.34E+00	M	74	123	123
T_oreadicus	1	17.6	1507	2.54E-01	1.29E+00	M	74	123	123
T_oreadicus	1	17.6	1507	1.71E-01	2.02E+00	M	74	123	123
T_oreadicus	1	17.6	1507	1.98E-01	1.10E+00	M	74	123	123
T_oreadicus	1	17.6	1507	6.34E-02	7.29E-01	M	74	123	123
T_oreadicus	1	17.6	1507	3.17E-02	7.32E-01	M	74	123	123
T_oreadicus	1	17.6	1507	2.13E-01	1.33E+00	M	74	123	123
T_oreadicus	1	17.6	1507	1.99E-01	1.60E+00	M	74	123	123
T_oreadicus	1	17.6	1507	1.00E-01	5.24E+00	M	74	123	123
T_oreadicus	1	17.6	1507	5.16E-01	5.20E+00	M	74	123	123
T_oreadicus	1	17.6	1507	8.33E-01	2.86E+00	M	74	123	123
T_oreadicus	1	17.6	1507	8.22E-01	1.66E+00	M	74	123	123
T_oreadicus	1	17.6	1507	6.44E-01	3.71E+00	M	74	123	123
T_oreadicus	1	17.6	1507	5.02E-01	3.34E+00	M	74	123	123
T_oreadicus	1	17.6	1507	2.65E-01	3.03E+00	M	74	123	123
T_oreadicus	1	17.6	1507	1.22E-01	2.21E+00	M	74	123	123
T_oreadicus	1	17.6	1507	1.21E-01	2.75E+00	M	74	123	123
T_oreadicus	1	17.6	1507	3.45E-01	2.39E+00	M	74	123	123
T_oreadicus	1	17.6	1507	5.26E-01	1.28E+00	M	74	123	123
T_oreadicus	1	17.6	1507	2.48E-01	4.25E+00	M	74	123	123
T_oreadicus	1	17.6	1507	2.84E-01	2.41E+00	M	74	123	123
T_oreadicus	1	17.6	1507	2.98E-01	1.76E+00	M	74	123	123
T_oreadicus	1	17.6	1507	4.25E-02	2.50E+00	M	74	123	123
T_oreadicus	1	17.6	1507	8.97E-02	9.49E-01	M	74	123	123
T_oreadicus	1	17.6	1507	7.23E-02	7.92E-01	M	74	123	123
T_oreadicus	1	17.6	1507	0.00E+00	4.38E-01	M	74	123	123
T_oreadicus	1	17.6	1507	3.17E-02	5.47E-01	M	74	123	123
T_oreadicus	1	17.6	1507	2.00E-02	1.84E+00	M	74	123	123
T_oreadicus	1	17.6	1507	2.73E-01	4.58E+00	M	74	123	123
T_oreadicus	1	17.6	1507	6.54E-01	3.95E+00	M	74	123	123
T_oreadicus	1	17.6	1507	7.88E-01	2.13E+00	M	74	123	123
T_oreadicus	1	17.6	1507	6.19E-01	4.97E+00	M	74	123	123
T_oreadicus	1	17.6	1507	2.48E-01	4.46E+00	M	74	123	123
T_oreadicus	1	17.6	1507	9.92E-02	2.07E+00	M	74	123	123
T_oreadicus	1	17.6	1507	0.00E+00	9.80E-01	M	74	123	123
T_oreadicus	1	17.6	1507	5.67E-02	2.43E-01	M	74	123	123
T_oreadicus	1	17.6	1507	5.67E-02	2.43E-01	M	74	123	123
T_oreadicus	1	17.6	1507	0.00E+00	1.22E+00	M	74	123	123
T_oreadicus	1	17.6	1507	8.62E-02	6.11E-01	M	74	123	123
T_oreadicus	1	17.6	1507	1.14E-01	2.51E-01	M	74	123	123
T_oreadicus	1	17.6	1507	2.84E-02	7.39E-01	M	74	123	123
T_oreadicus	1	17.6	1507	1.42E-02	1.82E-01	M	74	123	123
T_oreadicus	1	17.6	1507	1.42E-02	9.03E-01	M	74	123	123
T_oreadicus	1	17.6	1507	1.11E-01	7.32E-01	M	74	123	123
T_oreadicus	1	17.6	1507	1.45E-01	5.01E-01	M	74	123	123
T_oreadicus	1	17.6	1507	7.09E-02	6.57E-01	M	74	123	123
T_oreadicus	1	17.6	1507	7.23E-02	5.23E-01	M	74	123	123
T_oreadicus	1	17.6	1507	4.48E-02	4.30E-01	M	74	123	123
T_oreadicus	1	17.6	1507	2.84E-02	5.01E-01	M	74	123	123
T_oreadicus	1	17.6	1507	0.00E+00	3.40E+00	M	74	123	123
T_oreadicus	1	17.6	1507	3.69E-01	4.51E+00	M	74	123	123
T_oreadicus	1	17.6	1507	7.09E-01	1.09E+00	M	74	123	123
T_oreadicus	1	17.6	1507	4.82E-01	4.01E+00	M	74	123	123
T_oreadicus	1	17.6	1507	1.45E-01	3.53E+00	M	74	123	123
T_oreadicus	1	17.6	1507	0.00E+00	1.24E+00	M	74	123	123
T_oreadicus	1	17.6	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	1	17.6	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	1	17.6	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	1	17.6	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	1	17.6	1507	0.00E+00	6.08E-01	M	74	123	123
T_oreadicus	1	17.6	1507	7.09E-02	2.13E+00	M	74	123	123
T_oreadicus	1	17.6	1507	2.71E-01	1.85E+00	M	74	123	123
T_oreadicus	1	17.6	1507	3.46E-01	1.77E+00	M	74	123	123
T_oreadicus	1	17.6	1507	4.40E-01	2.18E+00	M	74	123	123
T_oreadicus	1	17.6	1507	6.75E-01	2.82E+00	M	74	123	123
T_oreadicus	1	17.6	1507	6.18E-01	2.33E+00	M	74	123	123
T_oreadicus	1	17.6	1507	6.64E-01	6.54E-01	M	74	123	123
T_oreadicus	1	17.6	1507	6.64E-01	3.43E+00	M	74	123	123
T_oreadicus	1	17.6	1507	4.35E-01	3.78E+00	M	74	123	123
T_oreadicus	1	17.6	1507	3.54E-01	2.94E+00	M	74	123	123
T_oreadicus	1	17.6	1507	1.00E-01	1.79E+00	M	74	123	123
T_oreadicus	1	17.6	1507	3.17E-02	1.30E+00	M	74	123	123
T_oreadicus	2	17.6	1507	NA	NA	M	74	123	123
T_oreadicus	2	17.6	1507	7.43E-01	NA	M	74	123	123
T_oreadicus	2	17.6	1507	9.39E-01	1.21E+00	M	74	123	123
T_oreadicus	2	17.6	1507	7.04E-01	4.87E+00	M	74	123	123
T_oreadicus	2	17.6	1507	3.27E-01	4.32E+00	M	74	123	123
T_oreadicus	2	17.6	1507	8.40E-02	2.50E+00	M	74	123	123
T_oreadicus	2	17.6	1507	6.26E-02	4.95E-01	M	74	123	123
T_oreadicus	2	17.6	1507	0.00E+00	5.37E-01	M	74	123	123
T_oreadicus	2	17.6	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	2	17.6	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	2	17.6	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	2	17.6	1507	0.00E+00	4.95E-01	M	74	123	123
T_oreadicus	2	17.6	1507	5.78E-02	1.58E+00	M	74	123	123
T_oreadicus	2	17.6	1507	2.08E-01	2.43E+00	M	74	123	123
T_oreadicus	2	17.6	1507	3.77E-01	2.97E+00	M	74	123	123
T_oreadicus	2	17.6	1507	5.70E-01	2.93E+00	M	74	123	123
T_oreadicus	2	17.6	1507	7.89E-01	7.69E-01	M	74	123	123
T_oreadicus	2	17.6	1507	6.04E-01	3.44E+00	M	74	123	123
T_oreadicus	2	17.6	1507	3.77E-01	2.49E+00	M	74	123	123
T_oreadicus	2	17.6	1507	5.50E-01	2.04E+00	M	74	123	123
T_oreadicus	2	17.6	1507	5.75E-01	4.16E+00	M	74	123	123
T_oreadicus	2	17.6	1507	6.47E-01	3.56E+00	M	74	123	123
T_oreadicus	2	17.6	1507	6.02E-01	5.70E-01	M	74	123	123
T_oreadicus	2	17.6	1507	6.04E-01	1.91E+00	M	74	123	123
T_oreadicus	2	17.6	1507	3.65E-01	3.56E+00	M	74	123	123
T_oreadicus	2	17.6	1507	1.29E-01	2.31E+00	M	74	123	123
T_oreadicus	2	17.6	1507	1.52E-01	3.00E-01	M	74	123	123
T_oreadicus	2	17.6	1507	1.39E-01	1.04E+00	M	74	123	123
T_oreadicus	2	17.6	1507	9.40E-02	1.26E+00	M	74	123	123
T_oreadicus	2	17.6	1507	1.32E-01	9.85E-01	M	74	123	123
T_oreadicus	2	17.6	1507	1.27E-01	1.04E+00	M	74	123	123
T_oreadicus	2	17.6	1507	1.01E-01	8.66E-01	M	74	123	123
T_oreadicus	2	17.6	1507	1.13E-01	3.84E-01	M	74	123	123
T_oreadicus	2	17.6	1507	8.17E-02	6.18E-01	M	74	123	123
T_oreadicus	2	17.6	1507	5.94E-02	3.91E+00	M	74	123	123
T_oreadicus	2	17.6	1507	4.62E-01	3.61E+00	M	74	123	123
T_oreadicus	2	17.6	1507	5.88E-01	1.86E+00	M	74	123	123
T_oreadicus	2	17.6	1507	5.55E-01	4.41E+00	M	74	123	123
T_oreadicus	2	17.6	1507	3.27E-01	3.79E+00	M	74	123	123
T_oreadicus	2	17.6	1507	2.10E-01	2.65E+00	M	74	123	123
T_oreadicus	2	17.6	1507	1.09E-01	9.62E-01	M	74	123	123
T_oreadicus	2	17.6	1507	2.79E-01	2.53E+00	M	74	123	123
T_oreadicus	2	17.6	1507	5.14E-01	6.49E-01	M	74	123	123
T_oreadicus	2	17.6	1507	3.57E-01	2.89E+00	M	74	123	123
T_oreadicus	2	17.6	1507	9.40E-02	2.72E+00	M	74	123	123
T_oreadicus	2	17.6	1507	9.40E-02	4.20E-01	M	74	123	123
T_oreadicus	2	17.6	1507	6.26E-02	6.79E-01	M	74	123	123
T_oreadicus	2	17.6	1507	5.60E-02	4.80E-01	M	74	123	123
T_oreadicus	2	17.6	1507	0.00E+00	4.80E-01	M	74	123	123
T_oreadicus	2	17.6	1507	0.00E+00	2.64E+00	M	74	123	123
T_oreadicus	2	17.6	1507	3.08E-01	4.55E+00	M	74	123	123
T_oreadicus	2	17.6	1507	6.85E-01	3.84E+00	M	74	123	123
T_oreadicus	2	17.6	1507	7.23E-01	4.03E+00	M	74	123	123
T_oreadicus	2	17.6	1507	7.58E-01	4.83E+00	M	74	123	123
T_oreadicus	2	17.6	1507	4.35E-01	4.44E+00	M	74	123	123
T_oreadicus	2	17.6	1507	2.71E-01	2.87E+00	M	74	123	123
T_oreadicus	2	17.6	1507	8.17E-02	2.29E+00	M	74	123	123
T_oreadicus	2	17.6	1507	4.43E-02	8.86E-01	M	74	123	123
T_oreadicus	2	17.6	1507	4.43E-02	1.90E-01	M	74	123	123
T_oreadicus	2	17.6	1507	0.00E+00	4.33E-01	M	74	123	123
T_oreadicus	2	17.6	1507	1.40E-02	6.00E-02	M	74	123	123
T_oreadicus	2	17.6	1507	1.40E-02	3.99E+00	M	74	123	123
T_oreadicus	2	17.6	1507	4.59E-01	2.01E+00	M	74	123	123
T_oreadicus	2	17.6	1507	4.45E-01	3.64E+00	M	74	123	123
T_oreadicus	2	17.6	1507	2.28E-01	6.00E+00	M	74	123	123
T_oreadicus	2	17.6	1507	5.44E-01	3.01E+00	M	74	123	123
T_oreadicus	1	31	1507	NA	NA	M	74	123	123
T_oreadicus	1	31	1507	1.57E+00	NA	M	74	123	123
T_oreadicus	1	31	1507	1.75E+00	3.87E+00	M	74	123	123
T_oreadicus	1	31	1507	1.58E+00	1.11E+01	M	74	123	123
T_oreadicus	1	31	1507	1.31E+00	6.92E+00	M	74	123	123
T_oreadicus	1	31	1507	1.21E+00	4.05E+00	M	74	123	123
T_oreadicus	1	31	1507	1.06E+00	1.71E+00	M	74	123	123
T_oreadicus	1	31	1507	1.05E+00	2.82E+00	M	74	123	123
T_oreadicus	1	31	1507	9.65E-01	4.97E+00	M	74	123	123
T_oreadicus	1	31	1507	7.91E-01	9.96E+00	M	74	123	123
T_oreadicus	1	31	1507	3.95E-01	1.02E+01	M	74	123	123
T_oreadicus	1	31	1507	0.00E+00	6.78E+00	M	74	123	123
T_oreadicus	1	31	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	1	31	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	1	31	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	1	31	1507	0.00E+00	9.66E-01	M	74	123	123
T_oreadicus	1	31	1507	5.64E-02	4.83E-01	M	74	123	123
T_oreadicus	1	31	1507	5.64E-02	4.83E-01	M	74	123	123
T_oreadicus	1	31	1507	0.00E+00	9.66E-01	M	74	123	123
T_oreadicus	1	31	1507	0.00E+00	2.60E+00	M	74	123	123
T_oreadicus	1	31	1507	1.52E-01	5.07E+00	M	74	123	123
T_oreadicus	1	31	1507	3.67E-01	8.15E+00	M	74	123	123
T_oreadicus	1	31	1507	6.58E-01	1.01E+01	M	74	123	123
T_oreadicus	1	31	1507	1.07E+00	5.16E+00	M	74	123	123
T_oreadicus	1	31	1507	1.05E+00	4.44E+00	M	74	123	123
T_oreadicus	1	31	1507	1.04E+00	3.36E+00	M	74	123	123
T_oreadicus	1	31	1507	1.32E+00	4.13E+00	M	74	123	123
T_oreadicus	1	31	1507	1.33E+00	7.64E-01	M	74	123	123
T_oreadicus	1	31	1507	1.24E+00	3.06E+00	M	74	123	123
T_oreadicus	1	31	1507	1.27E+00	4.35E+00	M	74	123	123
T_oreadicus	1	31	1507	1.48E+00	1.95E+00	M	74	123	123
T_oreadicus	1	31	1507	1.47E+00	1.89E+00	M	74	123	123
T_oreadicus	1	31	1507	1.30E+00	2.42E+00	M	74	123	123
T_oreadicus	1	31	1507	1.34E+00	3.18E+00	M	74	123	123
T_oreadicus	1	31	1507	1.13E+00	2.16E+00	M	74	123	123
T_oreadicus	2	31	1507	NA	NA	M	74	123	123
T_oreadicus	2	31	1507	1.61E+00	NA	M	74	123	123
T_oreadicus	2	31	1507	1.12E+00	1.14E+01	M	74	123	123
T_oreadicus	2	31	1507	7.60E-01	1.17E+01	M	74	123	123
T_oreadicus	2	31	1507	5.61E-01	8.93E+00	M	74	123	123
T_oreadicus	2	31	1507	1.41E-01	9.28E+00	M	74	123	123
T_oreadicus	2	31	1507	8.90E-02	2.07E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	1.53E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	4.82E-01	M	74	123	123
T_oreadicus	2	31	1507	2.81E-02	2.41E-01	M	74	123	123
T_oreadicus	2	31	1507	2.81E-02	2.41E-01	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	4.82E-01	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	NA	M	74	123	123
T_oreadicus	2	31	1507	NA	NA	M	74	123	123
T_oreadicus	2	31	1507	NA	NA	M	74	123	123
T_oreadicus	2	31	1507	1.36E+00	NA	M	74	123	123
T_oreadicus	2	31	1507	9.56E-01	6.85E+00	M	74	123	123
T_oreadicus	2	31	1507	1.11E+00	6.55E+00	M	74	123	123
T_oreadicus	2	31	1507	1.33E+00	4.16E+00	M	74	123	123
T_oreadicus	2	31	1507	1.47E+00	1.53E+00	M	74	123	123
T_oreadicus	2	31	1507	1.25E+00	6.34E+00	M	74	123	123
T_oreadicus	2	31	1507	1.04E+00	4.64E+00	M	74	123	123
T_oreadicus	2	31	1507	1.15E+00	5.69E+00	M	74	123	123
T_oreadicus	2	31	1507	1.42E+00	3.05E+00	M	74	123	123
T_oreadicus	2	31	1507	1.25E+00	8.02E+00	M	74	123	123
T_oreadicus	2	31	1507	9.89E-01	3.58E+00	M	74	123	123
T_oreadicus	2	31	1507	1.07E+00	6.34E+00	M	74	123	123
T_oreadicus	2	31	1507	1.00E+00	7.63E-01	M	74	123	123
T_oreadicus	2	31	1507	9.04E-01	3.95E+00	M	74	123	123
T_oreadicus	2	31	1507	9.28E-01	8.69E-01	M	74	123	123
T_oreadicus	2	31	1507	7.88E-01	3.45E+00	M	74	123	123
T_oreadicus	2	31	1507	7.31E-01	4.15E+00	M	74	123	123
T_oreadicus	2	31	1507	6.59E-01	4.55E+00	M	74	123	123
T_oreadicus	2	31	1507	5.17E-01	2.75E+00	M	74	123	123
T_oreadicus	2	31	1507	4.37E-01	5.18E+00	M	74	123	123
T_oreadicus	2	31	1507	2.40E-01	5.44E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	4.12E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	6.82E-01	M	74	123	123
T_oreadicus	2	31	1507	3.98E-02	3.41E-01	M	74	123	123
T_oreadicus	2	31	1507	3.98E-02	3.41E-01	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	6.82E-01	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	1.74E+00	M	74	123	123
T_oreadicus	2	31	1507	1.01E-01	8.69E-01	M	74	123	123
T_oreadicus	2	31	1507	1.01E-01	8.69E-01	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	1.74E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	0.00E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	9.65E-01	M	74	123	123
T_oreadicus	2	31	1507	5.63E-02	4.82E-01	M	74	123	123
T_oreadicus	2	31	1507	5.63E-02	4.82E-01	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	1.45E+00	M	74	123	123
T_oreadicus	2	31	1507	2.81E-02	8.69E-01	M	74	123	123
T_oreadicus	2	31	1507	3.98E-02	7.63E-01	M	74	123	123
T_oreadicus	2	31	1507	6.29E-02	2.41E-01	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	1.08E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	9.65E-01	M	74	123	123
T_oreadicus	2	31	1507	5.63E-02	1.08E+00	M	74	123	123
T_oreadicus	2	31	1507	7.96E-02	4.82E-01	M	74	123	123
T_oreadicus	2	31	1507	6.29E-02	8.69E-01	M	74	123	123
T_oreadicus	2	31	1507	2.81E-02	5.39E-01	M	74	123	123
T_oreadicus	2	31	1507	2.81E-02	1.54E+00	M	74	123	123
T_oreadicus	2	31	1507	6.29E-02	9.94E-01	M	74	123	123
T_oreadicus	2	31	1507	8.90E-02	3.41E-01	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	1.53E+00	M	74	123	123
T_oreadicus	2	31	1507	0.00E+00	3.89E+00	M	74	123	123
T_oreadicus	2	31	1507	2.27E-01	8.23E+00	M	74	123	123
T_oreadicus	2	31	1507	5.93E-01	1.09E+01	M	74	123	123
T_oreadicus	2	31	1507	9.16E-01	1.13E+01	M	74	123	123
T_oreadicus	2	31	1507	1.26E+00	1.88E+00	M	74	123	123
T_oreadicus	2	31	1507	1.06E+00	NA	M	74	123	123
T_oreadicus	1	25.8	1628	NA	NA	F	70	105	105
T_oreadicus	1	25.8	1628	1.54E+00	NA	F	70	105	105
T_oreadicus	1	25.8	1628	1.34E+00	2.47E+00	F	70	105	105
T_oreadicus	1	25.8	1628	1.64E+00	5.78E+00	F	70	105	105
T_oreadicus	1	25.8	1628	1.64E+00	7.42E+00	F	70	105	105
T_oreadicus	1	25.8	1628	1.38E+00	1.62E+01	F	70	105	105
T_oreadicus	1	25.8	1628	1.22E+00	1.09E+01	F	70	105	105
T_oreadicus	1	25.8	1628	1.08E+00	7.04E+00	F	70	105	105
T_oreadicus	1	25.8	1628	1.08E+00	7.86E+00	F	70	105	105
T_oreadicus	1	25.8	1628	7.74E-01	5.45E+00	F	70	105	105
T_oreadicus	1	25.8	1628	5.25E-01	5.87E+00	F	70	105	105
T_oreadicus	1	25.8	1628	9.39E-01	7.42E+00	F	70	105	105
T_oreadicus	1	25.8	1628	1.00E+00	1.38E+00	F	70	105	105
T_oreadicus	1	25.8	1628	8.53E-01	7.53E+00	F	70	105	105
T_oreadicus	1	25.8	1628	9.76E-01	1.11E+01	F	70	105	105
T_oreadicus	1	25.8	1628	1.35E+00	5.71E+00	F	70	105	105
T_oreadicus	1	25.8	1628	1.33E+00	2.70E+00	F	70	105	105
T_oreadicus	1	25.8	1628	1.11E+00	3.52E+00	F	70	105	105
T_oreadicus	1	25.8	1628	1.09E+00	3.82E+00	F	70	105	105
T_oreadicus	1	25.8	1628	1.29E+00	2.70E+00	F	70	105	105
T_oreadicus	1	25.8	1628	1.31E+00	5.45E+00	F	70	105	105
T_oreadicus	1	25.8	1628	9.94E-01	6.64E+00	F	70	105	105
T_oreadicus	1	25.8	1628	9.94E-01	4.90E+00	F	70	105	105
T_oreadicus	1	25.8	1628	1.21E+00	2.41E+00	F	70	105	105
T_oreadicus	1	25.8	1628	1.05E+00	5.93E+00	F	70	105	105
T_oreadicus	1	25.8	1628	7.20E-01	8.20E+00	F	70	105	105
T_oreadicus	1	25.8	1628	5.90E-01	7.64E+00	F	70	105	105
T_oreadicus	1	25.8	1628	2.30E-01	8.10E+00	F	70	105	105
T_oreadicus	1	25.8	1628	5.69E-02	3.52E+00	F	70	105	105
T_oreadicus	1	25.8	1628	9.18E-02	3.86E+00	F	70	105	105
T_oreadicus	1	25.8	1628	1.61E-01	5.87E+00	F	70	105	105
T_oreadicus	1	25.8	1628	3.31E-01	8.11E+00	F	70	105	105
T_oreadicus	2	25.8	1628	NA	NA	F	70	105	105
T_oreadicus	2	25.8	1628	1.21E+00	NA	F	70	105	105
T_oreadicus	2	25.8	1628	1.04E+00	2.71E+00	F	70	105	105
T_oreadicus	2	25.8	1628	9.88E-01	8.31E-01	F	70	105	105
T_oreadicus	2	25.8	1628	1.07E+00	1.29E+00	F	70	105	105
T_oreadicus	2	25.8	1628	8.94E-01	1.90E+00	F	70	105	105
T_oreadicus	2	25.8	1628	9.18E-01	2.08E+00	F	70	105	105
T_oreadicus	2	25.8	1628	1.03E+00	1.00E+01	F	70	105	105
T_oreadicus	2	25.8	1628	1.31E+00	4.72E+00	F	70	105	105
T_oreadicus	2	25.8	1628	1.40E+00	2.81E+00	F	70	105	105
T_oreadicus	2	25.8	1628	1.34E+00	7.13E+00	F	70	105	105
T_oreadicus	2	25.8	1628	1.17E+00	3.59E+00	F	70	105	105
T_oreadicus	2	25.8	1628	1.04E+00	2.85E+00	F	70	105	105
T_oreadicus	2	25.8	1628	1.11E+00	2.63E+00	F	70	105	105
T_oreadicus	2	25.8	1628	1.01E+00	3.13E+00	F	70	105	105
T_oreadicus	2	25.8	1628	1.10E+00	1.14E+00	F	70	105	105
T_oreadicus	2	25.8	1628	1.02E+00	4.91E+00	F	70	105	105
T_oreadicus	2	25.8	1628	8.72E-01	1.01E+00	F	70	105	105
T_oreadicus	2	25.8	1628	1.08E+00	8.42E+00	F	70	105	105
T_oreadicus	2	25.8	1628	1.45E+00	6.06E+00	F	70	105	105
T_oreadicus	2	25.8	1628	1.48E+00	4.46E+00	F	70	105	105
T_oreadicus	2	25.8	1628	1.61E+00	6.93E+00	F	70	105	105
T_oreadicus	2	25.8	1628	2.02E+00	1.18E+00	F	70	105	105
T_oreadicus	2	25.8	1628	1.74E+00	1.24E+01	F	70	105	105
T_oreadicus	2	25.8	1628	1.11E+00	NA	F	70	105	105
T_oreadicus	1	17	1628	NA	NA	F	70	105	105
T_oreadicus	1	17	1628	1.24E-01	NA	F	70	105	105
T_oreadicus	1	17	1628	1.54E-01	1.18E+00	F	70	105	105
T_oreadicus	1	17	1628	1.09E-01	1.72E+00	F	70	105	105
T_oreadicus	1	17	1628	0.00E+00	1.86E+00	F	70	105	105
T_oreadicus	1	17	1628	0.00E+00	0.00E+00	F	70	105	105
T_oreadicus	1	17	1628	0.00E+00	0.00E+00	F	70	105	105
T_oreadicus	1	17	1628	0.00E+00	0.00E+00	F	70	105	105
T_oreadicus	1	17	1628	0.00E+00	6.19E+00	F	70	105	105
T_oreadicus	1	17	1628	3.61E-01	1.02E+01	F	70	105	105
T_oreadicus	1	17	1628	7.63E-01	1.05E+01	F	70	105	105
T_oreadicus	1	17	1628	9.84E-01	4.43E+00	F	70	105	105
T_oreadicus	1	17	1628	9.08E-01	3.00E+00	F	70	105	105
T_oreadicus	1	17	1628	7.59E-01	3.18E+00	F	70	105	105
T_oreadicus	1	17	1628	7.48E-01	3.12E+00	F	70	105	105
T_oreadicus	1	17	1628	5.83E-01	5.22E+00	F	70	105	105
T_oreadicus	1	17	1628	4.19E-01	3.19E+00	F	70	105	105
T_oreadicus	1	17	1628	3.65E-01	4.22E+00	F	70	105	105
T_oreadicus	1	17	1628	3.70E-01	2.50E+00	F	70	105	105
T_oreadicus	1	17	1628	4.18E-01	1.86E+00	F	70	105	105
T_oreadicus	1	17	1628	3.17E-01	4.38E+00	F	70	105	105
T_oreadicus	1	17	1628	4.19E-01	1.47E+00	F	70	105	105
T_oreadicus	1	17	1628	3.24E-01	4.42E+00	F	70	105	105
T_oreadicus	1	17	1628	2.43E-02	4.95E+00	F	70	105	105
T_oreadicus	1	17	1628	7.68E-02	8.84E-01	F	70	105	105
T_oreadicus	1	17	1628	7.29E-02	1.27E+00	F	70	105	105
T_oreadicus	1	17	1628	4.86E-02	5.89E-01	F	70	105	105
T_oreadicus	1	17	1628	3.44E-02	6.59E-01	F	70	105	105
T_oreadicus	1	17	1628	3.44E-02	1.09E+01	F	70	105	105
T_oreadicus	1	17	1628	6.42E-01	5.93E+00	F	70	105	105
T_oreadicus	1	17	1628	6.77E-01	3.33E+00	F	70	105	105
T_oreadicus	1	17	1628	3.24E-01	8.04E+00	F	70	105	105
T_oreadicus	1	17	1628	6.07E-01	5.11E+00	F	70	105	105
T_oreadicus	1	17	1628	6.92E-01	2.30E+00	F	70	105	105
T_oreadicus	1	17	1628	5.84E-01	8.63E+00	F	70	105	105
T_oreadicus	1	17	1628	5.59E-01	2.06E+00	F	70	105	105
T_oreadicus	1	17	1628	5.01E-01	5.88E+00	F	70	105	105
T_oreadicus	1	17	1628	3.93E-01	6.33E+00	F	70	105	105
T_oreadicus	1	17	1628	1.56E-01	3.54E+00	F	70	105	105
T_oreadicus	1	17	1628	1.46E-01	9.31E-01	F	70	105	105
T_oreadicus	1	17	1628	1.72E-01	6.59E-01	F	70	105	105
T_oreadicus	1	17	1628	8.76E-02	2.21E+00	F	70	105	105
T_oreadicus	1	17	1628	6.87E-02	1.72E+00	F	70	105	105
T_oreadicus	1	17	1628	0.00E+00	1.18E+00	F	70	105	105
T_oreadicus	1	17	1628	0.00E+00	4.17E-01	F	70	105	105
T_oreadicus	1	17	1628	2.43E-02	2.08E-01	F	70	105	105
T_oreadicus	1	17	1628	2.43E-02	1.78E+00	F	70	105	105
