especie	corrida	temp	PEL	veloc	acel	sexo	CRC	CC	BC
C_nigropunctata	2	18.2	1624	2.76E-01	3.09E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	1.81E-01	3.62E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	1.38E-01	1.93E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	6.71E-02	1.96E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	4.50E-02	1.04E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	1.50E-02	1.21E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	6.18E-02	2.87E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	1.50E-02	1.61E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	8.07E-02	9.36E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	4.24E-02	1.06E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	0.00E+00	7.27E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	0.00E+00	0.00E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	0.00E+00	0.00E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	0.00E+00	0.00E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	0.00E+00	0.00E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	0.00E+00	0.00E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	0.00E+00	0.00E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	0.00E+00	7.27E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	4.24E-02	3.64E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	4.24E-02	2.58E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	1.65E-01	6.05E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	4.65E-01	6.05E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	5.86E-01	1.18E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	5.13E-01	5.14E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	5.86E-01	5.45E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	6.03E-01	8.13E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	5.41E-01	5.17E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	3.30E-01	3.36E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	2.12E-01	2.33E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	2.70E-01	1.06E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	2.25E-01	5.30E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	3.03E-01	2.65E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	3.35E-01	1.87E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	3.70E-01	7.49E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	3.56E-01	1.73E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	3.85E-01	2.24E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	4.20E-01	1.82E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	3.71E-01	5.75E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	3.60E-01	4.45E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	2.42E-01	2.57E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	1.91E-01	5.45E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	2.82E-01	8.62E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	1.83E-01	1.27E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	1.82E-01	1.82E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	2.85E-01	1.47E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	2.55E-01	9.79E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	3.06E-01	1.29E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	3.56E-01	1.29E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	3.09E-01	1.94E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	2.50E-01	1.27E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	3.42E-01	2.87E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	3.37E-01	1.37E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	1.95E-01	2.65E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	2.40E-01	6.92E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	2.12E-01	7.71E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	1.68E-01	9.36E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	1.68E-01	7.82E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	1.75E-01	7.71E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	1.88E-01	2.82E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	3.33E-01	3.21E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	4.50E-01	1.09E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	3.37E-01	3.05E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	2.76E-01	1.38E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	2.91E-01	3.86E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	2.59E-01	1.42E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	1.95E-01	1.67E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	1.75E-01	1.38E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	2.58E-01	2.87E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	3.83E-01	6.43E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	3.16E-01	1.79E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	2.25E-01	1.91E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	2.23E-01	1.27E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	2.15E-01	1.04E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	1.82E-01	5.14E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	1.95E-01	1.50E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	1.20E-01	2.31E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	0.00E+00	1.56E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	3.35E-02	2.87E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	3.35E-02	2.87E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	0.00E+00	5.75E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	0.00E+00	1.45E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	8.48E-02	5.10E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	3.40E-01	6.62E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	5.49E-01	6.73E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	6.48E-01	6.14E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	7.07E-01	1.34E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	6.15E-01	4.91E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	4.88E-01	5.91E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	4.77E-01	2.32E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	4.17E-01	5.29E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	3.33E-01	6.06E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	3.89E-01	3.63E+00	M	92	100	19
C_nigropunctata	2	18.2	1624	3.51E-01	8.62E-01	M	92	100	19
C_nigropunctata	2	18.2	1624	3.39E-01	1.03E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	NA	NA	M	92	100	19
C_nigropunctata	1	34.4	1624	1.31E+00	NA	M	92	100	19
C_nigropunctata	1	34.4	1624	1.34E+00	1.60E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	1.37E+00	1.37E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	1.31E+00	2.91E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	1.20E+00	3.21E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	1.10E+00	1.20E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	1.23E+00	1.45E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	1.13E+00	3.08E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	9.23E-01	5.86E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	8.35E-01	1.86E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	7.30E-01	3.02E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	7.14E-01	2.07E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	5.96E-01	2.85E-01	M	92	100	19
C_nigropunctata	1	34.4	1624	6.84E-01	9.95E-01	M	92	100	19
C_nigropunctata	1	34.4	1624	6.99E-01	1.35E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	5.87E-01	2.80E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	5.95E-01	5.41E-01	M	92	100	19
C_nigropunctata	1	34.4	1624	6.11E-01	2.34E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	6.84E-01	1.20E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	7.05E-01	2.14E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	7.18E-01	1.70E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	8.26E-01	2.17E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	8.51E-01	6.50E-01	M	92	100	19
C_nigropunctata	1	34.4	1624	8.43E-01	1.33E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	9.44E-01	1.49E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	9.54E-01	1.35E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	8.66E-01	2.06E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	8.34E-01	1.70E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	8.33E-01	9.19E-01	M	92	100	19
C_nigropunctata	1	34.4	1624	8.71E-01	2.52E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	7.68E-01	1.53E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	7.07E-01	2.80E+00	M	92	100	19
C_nigropunctata	1	34.4	1624	7.14E-01	3.32E+00	M	92	100	19
C_nigropunctata	2	34.4	1624	NA	NA	M	92	100	19
C_nigropunctata	2	34.4	1624	5.46E+02	NA	M	92	100	19
C_nigropunctata	2	34.4	1624	4.38E+02	2.27E+03	M	92	100	19
C_nigropunctata	2	34.4	1624	3.49E+02	1.71E+03	M	92	100	19
C_nigropunctata	2	34.4	1624	3.65E+02	5.97E+02	M	92	100	19
C_nigropunctata	2	34.4	1624	3.65E+02	1.20E+03	M	92	100	19
C_nigropunctata	2	34.4	1624	3.09E+02	1.68E+03	M	92	100	19
C_nigropunctata	2	34.4	1624	2.27E+02	1.71E+03	M	92	100	19
C_nigropunctata	2	34.4	1624	2.11E+02	2.67E+02	M	92	100	19
C_nigropunctata	2	34.4	1624	2.09E+02	3.78E+02	M	92	100	19
C_nigropunctata	2	34.4	1624	2.41E+02	5.07E+02	M	92	100	19
C_nigropunctata	2	34.4	1624	2.41E+02	6.09E+02	M	92	100	19
C_nigropunctata	2	34.4	1624	2.34E+02	2.67E+02	M	92	100	19
C_nigropunctata	2	34.4	1624	2.57E+02	1.93E+03	M	92	100	19
C_nigropunctata	2	34.4	1624	3.35E+02	2.23E+03	M	92	100	19
C_nigropunctata	2	34.4	1624	4.04E+02	1.59E+03	M	92	100	19
C_nigropunctata	2	34.4	1624	3.35E+02	6.96E+02	M	92	100	19
C_nigropunctata	2	34.4	1624	3.25E+02	9.63E+02	M	92	100	19
C_nigropunctata	2	34.4	1624	3.62E+02	1.60E+03	M	92	100	19
C_nigropunctata	2	34.4	1624	3.77E+02	8.01E+02	M	92	100	19
C_nigropunctata	2	34.4	1624	4.20E+02	1.68E+03	M	92	100	19
C_nigropunctata	2	34.4	1624	4.61E+02	1.82E+03	M	92	100	19
C_nigropunctata	2	34.4	1624	5.44E+02	2.56E+03	M	92	100	19
C_nigropunctata	2	34.4	1624	6.02E+02	5.97E+02	M	92	100	19
C_nigropunctata	2	34.4	1624	5.46E+02	8.36E+02	M	92	100	19
C_nigropunctata	2	34.4	1624	5.05E+02	7.55E+02	M	92	100	19
C_nigropunctata	2	34.4	1624	5.34E+02	1.10E+03	M	92	100	19
C_nigropunctata	2	34.4	1624	4.90E+02	7.26E+02	M	92	100	19
C_nigropunctata	2	34.4	1624	4.81E+02	5.34E+02	M	92	100	19
C_nigropunctata	2	34.4	1624	5.25E+02	1.23E+03	M	92	100	19
C_nigropunctata	2	34.4	1624	4.87E+02	2.27E+03	M	92	100	19
C_nigropunctata	2	34.4	1624	3.75E+02	1.25E+03	M	92	100	19
C_nigropunctata	2	34.4	1624	4.29E+02	9.63E+02	M	92	100	19
C_nigropunctata	2	34.4	1624	4.29E+02	9.63E+02	M	92	100	19
C_nigropunctata	2	34.4	1624	3.31E+02	2.27E+03	M	92	100	19
C_nigropunctata	2	34.4	1624	2.95E+02	1.57E+03	M	92	100	19
C_nigropunctata	2	34.4	1624	2.93E+02	2.89E+03	M	92	100	19
C_nigropunctata	2	34.4	1624	1.59E+02	2.30E+03	M	92	100	19
C_nigropunctata	2	34.4	1624	7.10E+01	2.22E+03	M	92	100	19
C_nigropunctata	2	34.4	1624	1.01E+02	1.19E+02	M	92	100	19
C_nigropunctata	2	34.4	1624	5.02E+01	8.01E+02	M	92	100	19
C_nigropunctata	2	34.4	1624	1.28E+02	2.91E+03	M	92	100	19
C_nigropunctata	1	29	1682	NA	NA	M	57	85	85
C_nigropunctata	1	29	1682	1.05E+00	NA	M	57	85	85
C_nigropunctata	1	29	1682	6.09E-01	1.25E+01	M	57	85	85
C_nigropunctata	1	29	1682	2.23E-01	8.99E+00	M	57	85	85
C_nigropunctata	1	29	1682	0.00E+00	3.01E+00	M	57	85	85
C_nigropunctata	1	29	1682	3.51E-02	3.01E-01	M	57	85	85
C_nigropunctata	1	29	1682	5.55E-02	2.13E-01	M	57	85	85
C_nigropunctata	1	29	1682	0.00E+00	2.69E+00	M	57	85	85
C_nigropunctata	1	29	1682	2.00E-01	8.10E+00	M	57	85	85
C_nigropunctata	1	29	1682	5.27E-01	1.43E+01	M	57	85	85
C_nigropunctata	1	29	1682	1.09E+00	9.38E+00	M	57	85	85
C_nigropunctata	1	29	1682	1.21E+00	5.62E+00	M	57	85	85
C_nigropunctata	1	29	1682	1.32E+00	2.60E+00	M	57	85	85
C_nigropunctata	1	29	1682	1.42E+00	2.49E+00	M	57	85	85
C_nigropunctata	1	29	1682	1.37E+00	4.09E+00	M	57	85	85
C_nigropunctata	1	29	1682	1.27E+00	3.83E+00	M	57	85	85
C_nigropunctata	1	29	1682	1.07E+00	3.65E+00	M	57	85	85
C_nigropunctata	1	29	1682	1.07E+00	2.19E+00	M	57	85	85
C_nigropunctata	1	29	1682	1.12E+00	1.62E+00	M	57	85	85
C_nigropunctata	1	29	1682	1.07E+00	2.02E+00	M	57	85	85
C_nigropunctata	1	29	1682	9.46E-01	4.11E+00	M	57	85	85
C_nigropunctata	1	29	1682	8.45E-01	1.81E+00	M	57	85	85
C_nigropunctata	1	29	1682	8.20E-01	2.78E+00	M	57	85	85
C_nigropunctata	1	29	1682	7.48E-01	1.36E+00	M	57	85	85
C_nigropunctata	1	29	1682	6.97E-01	1.91E+00	M	57	85	85
C_nigropunctata	1	29	1682	6.95E-01	1.76E+00	M	57	85	85
C_nigropunctata	1	29	1682	7.45E-01	3.72E+00	M	57	85	85
C_nigropunctata	1	29	1682	9.73E-01	4.92E+00	M	57	85	85
C_nigropunctata	1	29	1682	1.07E+00	2.43E+00	M	57	85	85
C_nigropunctata	1	29	1682	1.07E+00	2.19E+00	M	57	85	85
C_nigropunctata	1	29	1682	1.12E+00	2.71E+00	M	57	85	85
C_nigropunctata	1	29	1682	1.22E+00	1.09E+00	M	57	85	85
C_nigropunctata	1	29	1682	1.07E+00	3.22E+00	M	57	85	85
C_nigropunctata	1	29	1682	9.93E-01	2.07E+00	M	57	85	85
C_nigropunctata	1	29	1682	1.02E+00	1.75E+00	M	57	85	85
C_nigropunctata	1	29	1682	8.47E-01	4.50E+00	M	57	85	85
C_nigropunctata	2	29	1682	NA	NA	M	57	85	85
C_nigropunctata	2	29	1682	1.04E+00	NA	M	57	85	85
C_nigropunctata	2	29	1682	9.52E-01	2.28E+00	M	57	85	85
C_nigropunctata	2	29	1682	9.31E-01	2.82E+00	M	57	85	85
C_nigropunctata	2	29	1682	7.85E-01	3.50E+00	M	57	85	85
C_nigropunctata	2	29	1682	6.78E-01	1.23E+00	M	57	85	85
C_nigropunctata	2	29	1682	7.33E-01	1.12E+00	M	57	85	85
C_nigropunctata	2	29	1682	6.25E-01	4.18E+00	M	57	85	85
C_nigropunctata	2	29	1682	4.29E-01	5.53E+00	M	57	85	85
C_nigropunctata	2	29	1682	2.70E-01	5.09E+00	M	57	85	85
C_nigropunctata	2	29	1682	9.61E-02	3.84E+00	M	57	85	85
C_nigropunctata	2	29	1682	0.00E+00	1.65E+00	M	57	85	85
C_nigropunctata	2	29	1682	0.00E+00	0.00E+00	M	57	85	85
C_nigropunctata	2	29	1682	0.00E+00	5.52E+00	M	57	85	85
C_nigropunctata	2	29	1682	3.22E-01	8.27E+00	M	57	85	85
C_nigropunctata	2	29	1682	6.39E-01	7.85E+00	M	57	85	85
C_nigropunctata	2	29	1682	7.52E-01	5.34E+00	M	57	85	85
C_nigropunctata	2	29	1682	9.32E-01	3.06E+00	M	57	85	85
C_nigropunctata	2	29	1682	9.72E-01	6.32E-01	M	57	85	85
C_nigropunctata	2	29	1682	8.77E-01	2.93E+00	M	57	85	85
C_nigropunctata	2	29	1682	8.21E-01	2.47E+00	M	57	85	85
C_nigropunctata	2	29	1682	7.50E-01	1.56E+00	M	57	85	85
C_nigropunctata	2	29	1682	6.96E-01	2.62E+00	M	57	85	85
C_nigropunctata	2	29	1682	6.09E-01	2.67E+00	M	57	85	85
C_nigropunctata	2	29	1682	5.08E-01	2.15E+00	M	57	85	85
C_nigropunctata	2	29	1682	4.83E-01	2.76E+00	M	57	85	85
C_nigropunctata	2	29	1682	3.40E-01	5.06E+00	M	57	85	85
C_nigropunctata	2	29	1682	1.30E-01	4.75E+00	M	57	85	85
C_nigropunctata	2	29	1682	2.52E-02	2.04E+00	M	57	85	85
C_nigropunctata	2	29	1682	0.00E+00	4.33E-01	M	57	85	85
C_nigropunctata	2	29	1682	0.00E+00	0.00E+00	M	57	85	85
C_nigropunctata	2	29	1682	0.00E+00	2.23E+00	M	57	85	85
C_nigropunctata	2	29	1682	1.30E-01	4.61E+00	M	57	85	85
C_nigropunctata	2	29	1682	3.33E-01	6.48E+00	M	57	85	85
C_nigropunctata	2	29	1682	5.43E-01	8.29E+00	M	57	85	85
C_nigropunctata	2	29	1682	8.83E-01	6.58E+00	M	57	85	85
C_nigropunctata	2	29	1682	1.02E+00	1.20E+00	M	57	85	85
C_nigropunctata	2	29	1682	9.09E-01	7.66E-01	M	57	85	85
C_nigropunctata	2	29	1682	9.66E-01	1.03E+00	M	57	85	85
C_nigropunctata	2	29	1682	9.15E-01	1.53E+00	M	57	85	85
C_nigropunctata	2	29	1682	8.09E-01	3.77E+00	M	57	85	85
C_nigropunctata	2	29	1682	7.18E-01	2.06E+00	M	57	85	85
C_nigropunctata	2	29	1682	6.41E-01	3.42E-01	M	57	85	85
C_nigropunctata	2	29	1682	7.39E-01	3.22E+00	M	57	85	85
C_nigropunctata	2	29	1682	8.40E-01	2.82E+00	M	57	85	85
C_nigropunctata	2	29	1682	9.05E-01	1.08E+00	M	57	85	85
C_nigropunctata	2	29	1682	8.46E-01	4.84E-01	M	57	85	85
C_nigropunctata	2	29	1682	8.75E-01	1.51E+00	M	57	85	85
C_nigropunctata	2	29	1682	8.25E-01	2.82E+00	M	57	85	85
C_nigropunctata	2	29	1682	6.95E-01	2.96E+00	M	57	85	85
C_nigropunctata	2	29	1682	7.04E-01	1.56E+00	M	57	85	85
C_nigropunctata	2	29	1682	6.19E-01	2.00E+00	M	57	85	85
C_nigropunctata	1	16.4	1682	NA	NA	M	57	85	85
C_nigropunctata	1	16.4	1682	1.54E-01	NA	M	57	85	85
C_nigropunctata	1	16.4	1682	2.75E-01	2.02E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	1.91E-01	9.80E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	3.94E-02	9.33E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	8.68E-02	5.72E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	1.60E-01	1.42E+00	M	57	85	85
C_nigropunctata	1	16.4	1682	3.12E-01	1.26E+00	M	57	85	85
C_nigropunctata	1	16.4	1682	4.04E-01	1.71E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	3.33E-01	9.39E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	2.20E-01	4.09E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	2.43E-01	2.65E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	3.08E-01	3.69E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	2.77E-01	4.27E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	2.56E-01	3.48E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	2.62E-01	3.20E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	2.81E-01	6.27E-02	M	57	85	85
C_nigropunctata	1	16.4	1682	2.64E-01	2.98E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	2.36E-01	2.30E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	2.22E-01	5.25E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	2.25E-01	8.16E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	1.78E-01	7.51E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	9.22E-02	4.78E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	7.47E-02	3.97E-02	M	57	85	85
C_nigropunctata	1	16.4	1682	1.10E-01	6.75E-02	M	57	85	85
C_nigropunctata	1	16.4	1682	6.59E-02	4.41E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	9.80E-03	3.51E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	0.00E+00	5.61E-02	M	57	85	85
C_nigropunctata	1	16.4	1682	0.00E+00	2.51E-02	M	57	85	85
C_nigropunctata	1	16.4	1682	4.39E-03	3.76E-02	M	57	85	85
C_nigropunctata	1	16.4	1682	8.77E-03	5.02E-02	M	57	85	85
C_nigropunctata	1	16.4	1682	1.32E-02	8.03E-02	M	57	85	85
C_nigropunctata	1	16.4	1682	2.36E-02	2.81E-02	M	57	85	85
C_nigropunctata	1	16.4	1682	1.58E-02	9.13E-02	M	57	85	85
C_nigropunctata	1	16.4	1682	0.00E+00	9.04E-02	M	57	85	85
C_nigropunctata	1	16.4	1682	0.00E+00	0.00E+00	M	57	85	85
C_nigropunctata	1	16.4	1682	0.00E+00	1.13E+00	M	57	85	85
C_nigropunctata	1	16.4	1682	1.98E-01	1.24E+00	M	57	85	85
C_nigropunctata	1	16.4	1682	3.16E-01	2.90E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	2.07E-01	5.29E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	2.17E-01	2.39E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	2.28E-01	1.96E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	2.30E-01	2.07E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	2.08E-01	3.15E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	1.54E-01	5.01E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	1.25E-01	2.54E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	9.68E-02	3.73E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	6.20E-02	2.07E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	4.47E-02	2.27E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	3.34E-02	1.64E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	0.00E+00	1.91E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	0.00E+00	0.00E+00	M	57	85	85
C_nigropunctata	1	16.4	1682	0.00E+00	0.00E+00	M	57	85	85
C_nigropunctata	1	16.4	1682	0.00E+00	0.00E+00	M	57	85	85
C_nigropunctata	1	16.4	1682	0.00E+00	1.03E+00	M	57	85	85
C_nigropunctata	1	16.4	1682	1.80E-01	8.67E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	2.41E-01	1.07E+00	M	57	85	85
C_nigropunctata	1	16.4	1682	6.93E-02	1.57E+00	M	57	85	85
C_nigropunctata	1	16.4	1682	1.28E-01	8.87E-02	M	57	85	85
C_nigropunctata	1	16.4	1682	0.00E+00	7.31E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	0.00E+00	2.31E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	4.04E-02	1.80E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	4.39E-02	2.02E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	3.92E-02	1.35E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	1.75E-02	2.24E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	9.81E-03	3.77E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	5.85E-02	3.94E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	8.73E-02	2.40E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	9.25E-02	2.41E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	6.20E-02	2.14E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	3.10E-02	6.40E-02	M	57	85	85
C_nigropunctata	1	16.4	1682	8.38E-02	1.13E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	6.64E-02	1.47E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	3.54E-02	6.01E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	5.97E-02	1.96E+00	M	57	85	85
C_nigropunctata	1	16.4	1682	3.63E-01	2.03E+00	M	57	85	85
C_nigropunctata	1	16.4	1682	5.09E-01	9.68E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	4.83E-01	5.26E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	4.46E-01	3.58E+00	M	57	85	85
C_nigropunctata	1	16.4	1682	3.38E-01	3.62E+00	M	57	85	85
C_nigropunctata	1	16.4	1682	4.35E-01	1.88E+00	M	57	85	85
C_nigropunctata	1	16.4	1682	2.77E-01	1.74E+00	M	57	85	85
C_nigropunctata	1	16.4	1682	1.96E-01	8.55E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	1.33E-01	7.86E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	3.72E-02	5.86E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	3.07E-02	2.68E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	9.62E-02	3.26E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	9.62E-02	3.48E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	1.00E-01	2.54E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	1.37E-01	3.83E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	1.62E-01	3.20E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	1.47E-01	3.10E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	8.71E-02	4.64E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	9.38E-02	5.10E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	1.58E-01	3.66E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	8.44E-02	6.12E-01	M	57	85	85
C_nigropunctata	1	16.4	1682	7.77E-02	3.66E-01	M	57	85	85
