"mean"	"sd"	"2.5%"	"25%"	"50%"	"75%"	"97.5%"	"Rhat"	"n.eff"	"overlap0"	"f"
"betapJS[3]"	0.0235491747404075	0.112965182680107	-0.187786654102612	0	0	0.00990881810830911	0.328617143160331	1.00036894682886	12011	1	0.843693333333333
"betapJS[4]"	-0.0876629259017365	0.13425564990795	-0.415778370762631	-0.169531407432024	0	0	0.0762708553159038	1.00053204674908	5616	1	0.476633333333333
"betapJS[5]"	-0.0375170034746079	0.088403612629464	-0.279747929417018	-0.0565549112228531	0	0	0.086894924606207	1.00151733503885	3062	1	0.321066666666667
"betapJS[6]"	-0.148250847406452	0.144712046929184	-0.450049990939673	-0.254381143642701	-0.140424323607182	0	0.0141774983763912	1.00013482757134	16545	1	0.668046666666667
"betapJS[7]"	-0.36052981022091	0.188514718892192	-0.719744522279635	-0.48869551280759	-0.364097366220069	-0.241248193202307	0	1.0004447331366	4550	0	0.927796666666667
"betapJS[8]"	0.0424716716125609	0.117052680194249	-0.161670836276213	0	0	0.0776337690050669	0.341455625653824	1.00051904191306	38480	1	0.8802
"varpJS[1]"	0.449023333333333	0.497395420294042	0	0	0	1	1	1.00011517499296	16819	1	1
"varpJS[2]"	0.453986666666667	0.49787910122268	0	0	0	1	1	1.00001656986819	93517	1	1
"varpJS[3]"	0.41693	0.493051909472252	0	0	0	1	1	1.00012420370607	15918	1	1
"varpJS[4]"	0.542476666666667	0.498193295931743	0	0	1	1	1	1.00019607441264	10027	1	1
"varpJS[5]"	0.411996666666667	0.49219530761956	0	0	0	1	1	1.00031434121826	6473	1	1
"varpJS[6]"	0.699403333333333	0.458518278210478	0	0	1	1	1	1.00004515184294	47434	1	1
"varpJS[7]"	0.93493	0.2466497473886	0	1	1	1	1	1.00016623367368	47964	1	1
"varpJS[8]"	0.457446666666667	0.498186753258581	0	0	0	1	1	1.00012257734467	15798	1	1
"rho[2]"	0.92610508217876	0.283181775833031	0.610003418065148	0.764983965144275	0.858879930543614	0.996264059202632	1.6710570415906	1.00015247310449	39006	0	1
"rho[3]"	0.880639952238064	0.231419387677768	0.579675432415414	0.743651864716727	0.830312679439207	0.954652456794336	1.49185274845501	1.00010704392822	21300	0	1
"rho[4]"	1.28778012508196	0.470532049503165	0.736451662394806	0.939638961361171	1.16719481558356	1.51574893366957	2.47560083703333	1.00019233921277	100837	0	1
"rho[5]"	0.839626373654479	0.0971923100951069	0.678869206264048	0.770874053456512	0.830981971418463	0.89753626596924	1.05294257108207	1.00008516223336	31777	0	1
"rho[6]"	0.81477969000383	0.104457635825544	0.633539373198141	0.745500126069847	0.804630658652734	0.873585320017056	1.04855255848498	1.00012939137007	16527	0	1
"rho[7]"	1.64768880729153	0.43202493432209	0.976634412286185	1.34284619259145	1.58865660528534	1.88671708775391	2.66364093727197	1.00015498421881	14386	0	1
"rho[8]"	0.934439272976284	0.190474449826901	0.678918450095682	0.807330515719192	0.895048259975073	1.01604172132585	1.4173457291716	1.00008229009033	63067	0	1
"rho[9]"	1.01208671909651	0.245199023401781	0.706251254028446	0.84628806883495	0.952253533434222	1.11518982188403	1.64834312021478	1.00003614260313	60458	0	1
"rho[10]"	0.940138569650341	0.219164080806214	0.666598780832329	0.798480844751951	0.890404700077903	1.02127375297337	1.51382663256143	1.00020831932564	18507	0	1
"rho[11]"	1.02645855175161	0.356591949833984	0.643657422036118	0.802860165196052	0.923932914588932	1.13794778675424	1.99164042264905	1.00027944228491	19715	0	1
"rho[12]"	2.35998744551375	0.9717081328338	0.957746527579283	1.66954853182897	2.1946242254902	2.86352311090273	4.72651920705293	1.00127764494341	2929	0	1
"rho[13]"	0.984258355478686	0.263029261333181	0.691042845299872	0.817267560364858	0.915413291779109	1.06898331359465	1.6867704380997	1.00012589308835	3e+05	0	1
"rho[14]"	1.2880530956858	0.437355296677577	0.755656117059803	0.956329081127987	1.18149783353167	1.51629930577054	2.3743353391906	1.00002487850625	182388	0	1
"rho[15]"	0.929868663324362	0.201912941689126	0.667767225786221	0.794264328446464	0.885283125239437	1.01398291352161	1.45430771940612	1.00032122180237	21556	0	1
"rho[16]"	0.950787201563987	0.223744811540537	0.636419265731449	0.79269918817025	0.905085694596857	1.06438816135274	1.50431171319198	1.000043013609	48436	0	1
"rho[17]"	0.701951326387265	0.109496717236713	0.480957409776197	0.632715738638675	0.70644967870171	0.768898935450805	0.920198651394936	1.00013803422883	26281	0	1
"rho[18]"	0.730997075067936	0.10049203014939	0.5274851261598	0.670409493412271	0.731648630137151	0.790754439333659	0.936251260190728	1.00029708518135	8189	0	1
"rho[19]"	1.19493673975516	0.254065680756898	0.791036836433526	1.01499975515677	1.1634360822313	1.33949748896165	1.78046356884044	1.00049350052914	9380	0	1
"rho[20]"	0.884176783984337	0.159425192013074	0.636552638335051	0.776380107673849	0.85968600802056	0.964948190059334	1.26750697094434	1.0000030847835	3e+05	0	1
"rho[21]"	0.88294471775125	0.170383157596495	0.623591884304436	0.772574561470211	0.855943216495017	0.96123721244361	1.30121346163443	1.00014329246721	27706	0	1
"rho[22]"	0.811091964780066	0.138048293583031	0.568735766785836	0.727583012049677	0.796347012404752	0.880504473912937	1.12855659311023	1.00014847132522	23448	0	1
"rho[23]"	0.945789923671965	0.331920179421908	0.573893315601337	0.757074399311814	0.860776182182139	1.026695525361	1.84812347823959	1.00090139157685	41239	0	1
"rho[24]"	4.33670189266647	2.11134190368467	1.36415768581989	2.85133183841834	3.95035593636609	5.38564012993153	9.53470289773712	1.00048560441385	6996	0	1
"rho[25]"	1.17916867570198	0.465867964647038	0.675312363262828	0.857928851584769	1.04312923548604	1.36712930143604	2.39831009575733	1.00042549329489	70354	0	1
"rho[26]"	0.89275417063776	0.232188974520685	0.580314562992504	0.746530191902755	0.842091622224681	0.981940995064541	1.48889941964211	1.00015879378773	126800	0	1
"rho[27]"	0.669002424431971	0.158148534610355	0.352085155337345	0.567228072482924	0.68102128245224	0.764940221531259	0.983928741420082	1.00026761766067	9469	0	1
"rho[28]"	0.966925393192763	0.278003269263153	0.61031731819766	0.7802925268205	0.900048814710948	1.08344872722449	1.68439657806007	1.00058720020255	5398	0	1
"rho[29]"	0.888318598956036	0.18765484369611	0.625078017201959	0.763037226681657	0.850777703767351	0.972161647354224	1.36456216639372	1.00026438022176	23843	0	1
"rho[30]"	0.812855418412196	0.116186608250345	0.615544952535216	0.737111867132064	0.79990441587987	0.875294445640298	1.07918428126846	1.0002269162405	23779	0	1
"rho[31]"	0.872065634130956	0.131672772111879	0.673274301975826	0.78218770050749	0.853987190684798	0.938705083127858	1.18938613012281	1.00006984004726	35993	0	1
"rho[32]"	1.31202307411027	0.32949116762268	0.806795165675405	1.0794993714751	1.26548890943878	1.49193102575512	2.08518570257553	1.00008207114906	27648	0	1
"rho[33]"	0.823840203157561	0.134616082662048	0.589805297713907	0.73916984858322	0.810280603414371	0.894546174411723	1.13072132943715	1.00007140046576	30240	0	1
"rho[34]"	0.778468099530266	0.187574562094102	0.43099433636421	0.676978339149768	0.766930960677866	0.864439297687098	1.20373104914457	1.00020023033738	16759	0	1
"rho[35]"	0.853951734134711	0.274805398936839	0.487589071008583	0.711329640454063	0.801069521988292	0.929287921470817	1.54710826978435	1.00263848909785	4493	0	1
"rho[36]"	4.66718538626053	2.58253615100923	1.47616835469086	2.90509068825678	4.09995051295622	5.78208149397956	11.0734862455648	1.00164301130719	2996	0	1
"rho[37]"	1.46482789202636	0.674079054578196	0.710180007277206	0.966306172907552	1.29203205661032	1.77727693011227	3.17841252844089	1.00108911602614	2656	0	1
"rho[38]"	0.963165475770465	0.263420270146555	0.642380751969439	0.789772671420366	0.897100872572208	1.06280354221908	1.65935503689027	1.00075830966414	3402	0	1
"rho[39]"	0.727900231746181	0.146680720306729	0.442607316682819	0.640511097247769	0.727235147874644	0.806740383267079	1.04187858277044	1.00018684437774	10948	0	1
"rho[40]"	0.827329442535526	0.184510043908629	0.534402789486258	0.713623769387692	0.797619897664466	0.910595794848648	1.28006127437638	1.00004566141394	3e+05	0	1
"rho[41]"	0.825668778315284	0.174071486634021	0.546326183306874	0.715867446575012	0.79855104026927	0.90938838086141	1.24699090448662	1.00008121939372	201688	0	1
"rho[42]"	0.872158403381123	0.179753098979029	0.596685592598222	0.752697902263265	0.84106508851618	0.959997937480076	1.31225721573995	1.00008117763899	88968	0	1
"rho[43]"	0.870410001667625	0.153234898841442	0.635539402118454	0.768320590756572	0.846845069940423	0.945048696941671	1.24382842851697	1.00000760523733	167762	0	1
"rho[44]"	0.954046442157355	0.249818538969964	0.583078135808853	0.787556201625261	0.907850336581986	1.07366640587745	1.56810854614246	1.0000364665811	72050	0	1
"rho[45]"	0.807134552976135	0.147938467186684	0.53781721638068	0.72118133131092	0.794442910016108	0.880747817337926	1.1406690732128	1.00013887075286	37684	0	1
"rho[46]"	0.889857863452512	0.297956383932073	0.495507534217957	0.733001527132882	0.82948910112587	0.969854735495051	1.654020860334	1.00009155575585	27198	0	1
"deviance"	24120.5493804198	18.1225642716471	24086.5594499141	24108.0649141814	24119.9856969439	24132.4374531199	24157.6654362154	1.00040278523687	5929	0	1
